entry_id,paper_id,doi
2372,https://openalex.org/W2760343424,https://doi.org/10.1103/physrevb.97.024507
2373,https://openalex.org/W3189089931,https://doi.org/10.1111/roie.12566
2374,https://openalex.org/W2123153018,https://doi.org/10.3844/ajavsp.2009.136.141
2375,https://openalex.org/W1964516259,https://doi.org/10.1115/1.483181
2376,https://openalex.org/W4408617735,https://doi.org/10.1021/acs.jcim.5c00199
2377,https://openalex.org/W4241194881,https://doi.org/10.1139/cgj-37-2-479
2378,https://openalex.org/W3127191003,https://doi.org/10.3390/ecsoc-24-08331
2379,https://openalex.org/W2598686535,https://doi.org/10.1159/000355423
2380,https://openalex.org/W4285655510,https://doi.org/10.54648/trad2020029
2381,https://openalex.org/W2086646436,https://doi.org/10.1299/jsmea.46.1
2382,https://openalex.org/W2370973189,
2383,https://openalex.org/W2888797886,https://doi.org/10.13045/jar.2018.00080
2384,https://openalex.org/W2031334099,https://doi.org/10.3322/canjclin.37.4.225
2385,https://openalex.org/W2069536907,https://doi.org/10.1021/la400604m
2386,https://openalex.org/W2937485916,https://doi.org/10.1017/s0272503700030160
2387,https://openalex.org/W2757242922,https://doi.org/10.24911/ejmcr/1/31
2388,https://openalex.org/W2322903073,https://doi.org/10.1071/ch9790653
2389,https://openalex.org/W2334203486,https://doi.org/10.1080/00221546.1967.11774690
2390,https://openalex.org/W2167991512,https://doi.org/10.1091/mbc.e08-03-0252
2391,https://openalex.org/W2020916413,https://doi.org/10.2343/geochemj.11.9
2392,https://openalex.org/W3037560592,https://doi.org/10.4103/jgmh.jgmh_6_20
2393,https://openalex.org/W2119082750,https://doi.org/10.1136/jmg.2004.021667
2394,https://openalex.org/W3009245085,https://doi.org/10.1136/bmj.m835
2395,https://openalex.org/W3175047915,https://doi.org/10.1609/aaai.v35i7.16777
2396,https://openalex.org/W2066686985,https://doi.org/10.1016/s0022-5347(01)67508-6
2397,https://openalex.org/W2211325984,https://doi.org/10.1098/rspb.2015.2173
2398,https://openalex.org/W2923462721,https://doi.org/10.18429/jacow-ipac2014-wepro107
2399,https://openalex.org/W3128069257,https://doi.org/10.2991/ahsr.k.210201.002
2400,https://openalex.org/W2801995439,https://doi.org/10.1080/14767058.2018.1462324
2401,https://openalex.org/W1591409149,https://doi.org/10.11948/2013008
2402,https://openalex.org/W4366816455,https://doi.org/10.1002/jbm4.10746
2403,https://openalex.org/W4232702551,https://doi.org/10.1182/blood.v56.2.262.bloodjournal562262
2404,https://openalex.org/W3158302167,https://doi.org/10.1109/jsen.2021.3075893
2405,https://openalex.org/W2885742107,https://doi.org/10.26486/jele.v4i1.282
2406,https://openalex.org/W2025785889,https://doi.org/10.1117/12.817149
2407,https://openalex.org/W2064407050,https://doi.org/10.1074/jbc.m111.300178
2408,https://openalex.org/W2741713758,https://doi.org/10.18632/oncotarget.19610
2409,https://openalex.org/W1883994439,https://doi.org/10.21248/hpsg.2008.9
2410,https://openalex.org/W1994756869,https://doi.org/10.1080/09500349414552201
2411,https://openalex.org/W2143413313,https://doi.org/10.1093/chromsci/2.4.109
2412,https://openalex.org/W6945185493,https://doi.org/10.22111/jeps.2023.7532
2413,https://openalex.org/W2099401491,https://doi.org/10.1109/fmpc.1996.558076
2414,https://openalex.org/W2322145364,https://doi.org/10.3181/00379727-45-11599
2415,https://openalex.org/W2116372782,https://doi.org/10.1177/0021955x06060943
2416,https://openalex.org/W4234668301,https://doi.org/10.1002/(sici)1097-4598(199911)22:11<1479::aid-mus3>3.3.co;2-2
2417,https://openalex.org/W166802731,
2418,https://openalex.org/W4292454258,https://doi.org/10.51731/cjht.2022.410
2419,https://openalex.org/W2365239192,
2420,https://openalex.org/W4235622071,https://doi.org/10.3233/s12349-008-0017-0
2421,https://openalex.org/W2015609226,https://doi.org/10.5555/1509456.1509630
2422,https://openalex.org/W2119316367,https://doi.org/10.2514/2.3374
2423,https://openalex.org/W3174785354,https://doi.org/10.1016/j.jadohealth.2021.04.010
2424,https://openalex.org/W4385801804,https://doi.org/10.1097/mat.0000000000002010
2425,https://openalex.org/W2768800571,https://doi.org/10.1177/1758834017742576
2426,https://openalex.org/W3094569373,https://doi.org/10.21037/shc-2019-mies-09
2427,https://openalex.org/W2342524985,https://doi.org/10.1016/j.rgg.2015.05.011
2428,https://openalex.org/W2045908649,https://doi.org/10.1097/00004647-199710000-00011
2429,https://openalex.org/W2393346303,
2430,https://openalex.org/W2230674862,https://doi.org/10.2495/st110351
2431,https://openalex.org/W1980624897,https://doi.org/10.4028/www.scientific.net/amm.409-410.553
2432,https://openalex.org/W2851919462,https://doi.org/10.1109/siu.2018.8404447
2433,https://openalex.org/W1986009713,https://doi.org/10.1080/13556509.2014.961394
2434,https://openalex.org/W1965105666,https://doi.org/10.1179/nam.1999.47.2.125
2435,https://openalex.org/W3092753375,https://doi.org/10.3892/or.2020.7813
2436,https://openalex.org/W620131933,
2437,https://openalex.org/W2976644615,https://doi.org/10.1097/sla.0000000000003528
2438,https://openalex.org/W2293215710,https://doi.org/10.21437/interspeech.2013-496
2439,https://openalex.org/W3088226960,
2440,https://openalex.org/W4288061357,https://doi.org/10.35445/alishlah.v14i2.1061
2441,https://openalex.org/W2319095764,https://doi.org/10.1103/physreve.87.063301
2442,https://openalex.org/W2566014479,https://doi.org/10.1080/10714839.1996.11722887
2443,https://openalex.org/W3001109946,https://doi.org/10.32495/nun.v5i1.103
2444,https://openalex.org/W2110563862,https://doi.org/10.1109/cleoe.2003.1312190
2445,https://openalex.org/W2079747062,https://doi.org/10.1109/16.141233
2446,https://openalex.org/W2072892591,https://doi.org/10.2478/v10255-012-0043-z
2447,https://openalex.org/W2945358230,https://doi.org/10.1080/19406940.2019.1612459
2448,https://openalex.org/W1487416858,https://doi.org/10.1016/s0021-9258(18)50492-0
2449,https://openalex.org/W2333264946,https://doi.org/10.7164/antibiotics.39.415
2450,https://openalex.org/W3147255603,https://doi.org/10.2307/20142702
2451,https://openalex.org/W2053139226,https://doi.org/10.1056/nejm196208022670503
2452,https://openalex.org/W2410742040,https://doi.org/10.52010/ijom.1994.20.1.7
2453,https://openalex.org/W2282047797,https://doi.org/10.7718/iamure.v8i1.802
2454,https://openalex.org/W2281767678,
2455,https://openalex.org/W4398758041,https://doi.org/10.1017/mem.2024.12
2456,https://openalex.org/W4387421774,https://doi.org/10.14495/jsiaml.15.101
2457,https://openalex.org/W2011130383,https://doi.org/10.1021/ie0712885
2458,https://openalex.org/W295825324,
2459,https://openalex.org/W2882881349,https://doi.org/10.1101/368027
2460,https://openalex.org/W4285025368,https://doi.org/10.1080/00094633.2022.2079311
2461,https://openalex.org/W2037644531,https://doi.org/10.3740/mrsk.2009.19.5.245
2462,https://openalex.org/W2466297194,https://doi.org/10.14568/cp2015040
2463,https://openalex.org/W1865054112,https://doi.org/10.1128/genomea.00914-15
2464,https://openalex.org/W2008579460,https://doi.org/10.3109/00365597909181169
2465,https://openalex.org/W2526869053,
2466,https://openalex.org/W2740997600,https://doi.org/10.26524/1332
2467,https://openalex.org/W2750433458,https://doi.org/10.5281/zenodo.16490587
2468,https://openalex.org/W1202446711,
2469,https://openalex.org/W2240303370,https://doi.org/10.1139/b51-003
2470,https://openalex.org/W2067344084,https://doi.org/10.4314/ajfand.v10i8.60875
2471,https://openalex.org/W2804007291,https://doi.org/10.1055/s-0038-1649279
2472,https://openalex.org/W2011591718,https://doi.org/10.1074/jbc.m403589200
2473,https://openalex.org/W2059085602,https://doi.org/10.1021/ja01047a006
2474,https://openalex.org/W2068356977,https://doi.org/10.2118/110873-ms
2475,https://openalex.org/W4361298652,https://doi.org/10.1080/15435075.2023.2194392
2476,https://openalex.org/W4390050502,https://doi.org/10.1021/acs.analchem.3c03337
2477,https://openalex.org/W2184207596,
2478,https://openalex.org/W1984510069,https://doi.org/10.1210/edrv-8-2-115
2479,https://openalex.org/W2023499989,https://doi.org/10.1145/2348676.2348684
2480,https://openalex.org/W2074218608,https://doi.org/10.1021/jo00825a016
2481,https://openalex.org/W2057638737,https://doi.org/10.1103/physreve.81.031920
2482,https://openalex.org/W2993203771,https://doi.org/10.3390/microorganisms7120659
2483,https://openalex.org/W2079557018,https://doi.org/10.1002/(sici)1098-2353(2000)13:2<83::aid-ca2>3.0.co;2-y
2484,https://openalex.org/W4403243510,https://doi.org/10.1134/s1063779624701028
2485,https://openalex.org/W2134647489,https://doi.org/10.1109/41.232214
2486,https://openalex.org/W4378904481,https://doi.org/10.1186/s12889-023-15918-y
2487,https://openalex.org/W2295436095,https://doi.org/10.1080/14732971.2015.1112591
2488,https://openalex.org/W2489196204,https://doi.org/10.1017/s0001924000000014
2489,https://openalex.org/W645243175,https://doi.org/10.5860/choice.44-1802
2490,https://openalex.org/W3032478409,https://doi.org/10.1371/journal.pone.0234229
2491,https://openalex.org/W1590050350,https://doi.org/10.1177/000313480006601206
2492,https://openalex.org/W4313284942,
2493,https://openalex.org/W4200286720,https://doi.org/10.3389/fceng.2021.787788
2494,https://openalex.org/W2936377645,https://doi.org/10.1109/vtcfall.2018.8690623
2495,https://openalex.org/W4394992685,https://doi.org/10.1149/1945-7111/ad417d
2496,https://openalex.org/W2809769206,https://doi.org/10.3897/subtbiol.26.26643
2497,https://openalex.org/W2023592145,https://doi.org/10.1021/bi0602056
2498,https://openalex.org/W2137308778,https://doi.org/10.5194/amt-7-1065-2014
2499,https://openalex.org/W3129075533,
2500,https://openalex.org/W4360983341,https://doi.org/10.58962/hstrpt.2022.3.1.135-142
2501,https://openalex.org/W2000428736,https://doi.org/10.1259/bjr.75.889.750072
2502,https://openalex.org/W2972833804,https://doi.org/10.1007/s13361-019-02309-0
2503,https://openalex.org/W3093375476,https://doi.org/10.3390/coatings10100997
2504,https://openalex.org/W3187784389,https://doi.org/10.47583/ijpsrr.2021.v68i02.012
2505,https://openalex.org/W1976334200,https://doi.org/10.3189/172756409789097504
2506,https://openalex.org/W2030083791,https://doi.org/10.1111/j.1432-1033.2004.04436.x
2507,https://openalex.org/W1585553353,
2508,https://openalex.org/W3033321166,https://doi.org/10.15407/frg2020.03.208
2509,https://openalex.org/W2320602518,https://doi.org/10.1177/019459988008800504
2510,https://openalex.org/W3042145136,https://doi.org/10.2478/environ-2020-0007
2511,https://openalex.org/W2286033687,
2512,https://openalex.org/W2096322266,https://doi.org/10.1517/13543784.16.12.1921
2513,https://openalex.org/W4317999706,https://doi.org/10.20953/1817-7646-2022-5-28-35
2514,https://openalex.org/W2568057803,https://doi.org/10.14296/rih/2014/2040
2515,https://openalex.org/W4298034323,
2516,https://openalex.org/W2064957684,https://doi.org/10.1088/0264-9381/13/12/003
2517,https://openalex.org/W2894442225,
2518,https://openalex.org/W2170864730,https://doi.org/10.1130/0016-7606(1961)72[1089:emwpas]2.0.co;2
2519,https://openalex.org/W2416873272,https://doi.org/10.1152/ajpheart.1997.273.4.h1994
2520,https://openalex.org/W2972205367,https://doi.org/10.1080/09168451.2019.1659716
2521,https://openalex.org/W2989686401,https://doi.org/10.1088/1757-899x/693/1/012003
2522,https://openalex.org/W2409609929,
2523,https://openalex.org/W2077005050,https://doi.org/10.1167/6.6.1004
2524,https://openalex.org/W4389150327,https://doi.org/10.21077/ijf.2023.70.3.136073-09
2525,https://openalex.org/W604416735,
2526,https://openalex.org/W4244870124,https://doi.org/10.2523/102160-ms
2527,https://openalex.org/W2319124296,https://doi.org/10.5631/jibirinsuppl1986.1987.supplement10_77
2528,https://openalex.org/W2520123578,https://doi.org/10.48558/ywk9-cg82
2529,https://openalex.org/W2029992280,https://doi.org/10.1149/1.2407664
2530,https://openalex.org/W2050984178,https://doi.org/10.1061/40713(2004)23
2531,https://openalex.org/W1965610002,https://doi.org/10.1097/00002371-199909000-00024
2532,https://openalex.org/W2419570161,https://doi.org/10.1093/jaoac/75.5.842
2533,https://openalex.org/W2037470241,https://doi.org/10.1002/(sici)1099-0801(199801/02)12:1<13::aid-bmc712>3.0.co;2-#
2534,https://openalex.org/W1556193041,
2535,https://openalex.org/W4296577362,https://doi.org/10.1051/0004-6361/200911791
2536,https://openalex.org/W4288770134,https://doi.org/10.1016/j.ifacol.2022.07.201
2537,https://openalex.org/W2121664335,https://doi.org/10.1039/c5ay00038f
2538,https://openalex.org/W3214997438,https://doi.org/10.1503/cmaj.210947
2539,https://openalex.org/W4390520667,https://doi.org/10.4208/ijnam2024-1002
2540,https://openalex.org/W1968950090,https://doi.org/10.3736/jcim20100115
2541,https://openalex.org/W4310682344,https://doi.org/10.1111/cns.14032
2542,https://openalex.org/W1753875734,https://doi.org/10.5933/jkapd.2015.42.3.257
2543,https://openalex.org/W3027282551,https://doi.org/10.1108/ijdrbe-12-2015-0061
2544,https://openalex.org/W1567762641,
2545,https://openalex.org/W2074706550,https://doi.org/10.1002/asl.82
2546,https://openalex.org/W2309241860,https://doi.org/10.1111/1460-6984.12247
2547,https://openalex.org/W2435671831,https://doi.org/10.1109/ncvpripg.2015.7490011
2548,https://openalex.org/W2054776712,https://doi.org/10.1017/s0007485300005812
2549,https://openalex.org/W2007651073,https://doi.org/10.4103/1947-2714.128477
2550,https://openalex.org/W2379331542,
2551,https://openalex.org/W2064805929,https://doi.org/10.1111/j.1365-2869.1994.tb00123.x
2552,https://openalex.org/W2997867189,https://doi.org/10.26355/eurrev_201912_19804
2553,https://openalex.org/W2055893660,https://doi.org/10.9798/kosham.2011.11.4.073
2554,https://openalex.org/W2035719537,https://doi.org/10.1115/gt2005-68212
2555,https://openalex.org/W4322390290,https://doi.org/10.17082/j.2204-1478.60.2018.2017-06
2556,https://openalex.org/W2083439433,https://doi.org/10.1155/2013/738954
2557,https://openalex.org/W1977943315,https://doi.org/10.1364/nlgw.2004.pd4
2558,https://openalex.org/W3181432310,https://doi.org/10.1249/01.mss.0000763036.68193.e6
2559,https://openalex.org/W1639675205,https://doi.org/10.4049/jimmunol.174.10.5926
2560,https://openalex.org/W1982795581,https://doi.org/10.1088/0031-9120/2/5/301
2561,https://openalex.org/W4240159796,https://doi.org/10.18698/0236-3941-2015-6-121-129
2562,https://openalex.org/W2609517418,
2563,https://openalex.org/W1514348442,https://doi.org/10.1002/polc.5070160820
2564,https://openalex.org/W2054467230,https://doi.org/10.1089/10430340460745793
2565,https://openalex.org/W3214689642,https://doi.org/10.1097/md.0000000000027530
2566,https://openalex.org/W2979642082,https://doi.org/10.1002/hyp.13597
2567,https://openalex.org/W2968152775,https://doi.org/10.18203/2394-6040.ijcmph20193659
2568,https://openalex.org/W2750511576,https://doi.org/10.18203/2320-1770.ijrcog20173717
2569,https://openalex.org/W2528757423,https://doi.org/10.17713/ajs.v31i2&3.477
2570,https://openalex.org/W2121972095,https://doi.org/10.11646/phytotaxa.116.1.3
2571,https://openalex.org/W4285134638,https://doi.org/10.54922/ijehss.2022.0402
2572,https://openalex.org/W4236037666,https://doi.org/10.1046/j.1523-5394.2000.86005.x
2573,https://openalex.org/W2014853376,https://doi.org/10.1364/ao.13.000465
2574,https://openalex.org/W2953798543,
2575,https://openalex.org/W4365135082,https://doi.org/10.1093/inthealth/ihad022
2576,https://openalex.org/W4303622025,https://doi.org/10.31234/osf.io/ebspt
2577,https://openalex.org/W2147458220,https://doi.org/10.1084/jem.176.3.845
2578,https://openalex.org/W2070863851,https://doi.org/10.1074/jbc.m413282200
2579,https://openalex.org/W4302080313,https://doi.org/10.14359/1675
2580,https://openalex.org/W2014077038,https://doi.org/10.3109/00207450109149734
2581,https://openalex.org/W2903434592,https://doi.org/10.3390/technologies4020017
2582,https://openalex.org/W2618624330,https://doi.org/10.1093/socpro/spx016
2583,https://openalex.org/W1990031529,https://doi.org/10.2307/1890232
2584,https://openalex.org/W2994907532,https://doi.org/10.1002/aic.16887
2585,https://openalex.org/W2409154515,
2586,https://openalex.org/W2778433964,https://doi.org/10.1002/dac.3493
2587,https://openalex.org/W3162982908,https://doi.org/10.1017/s0047279421000246
2588,https://openalex.org/W4283260632,https://doi.org/10.1021/acsnano.2c00168
2589,https://openalex.org/W2275806922,https://doi.org/10.1364/oe.24.00a270
2590,https://openalex.org/W4402567265,https://doi.org/10.1111/ijfs.17460
2591,https://openalex.org/W3010010950,https://doi.org/10.3136/fstr.26.1
2592,https://openalex.org/W2325742913,https://doi.org/10.2190/ml02-r845-240g-2tlk
2593,https://openalex.org/W2061684738,https://doi.org/10.1103/physrevlett.53.1240
2594,https://openalex.org/W3038568426,
2595,https://openalex.org/W2143877181,https://doi.org/10.1109/tns.2003.817288
2596,https://openalex.org/W2034181142,https://doi.org/10.1016/j.pmrj.2010.05.006
2597,https://openalex.org/W2045887732,https://doi.org/10.1063/1.3551727
2598,https://openalex.org/W4385710207,https://doi.org/10.46563/1560-9561-2023-26-3-159-167
2599,https://openalex.org/W1654787029,https://doi.org/10.20368/1971-8829/754
2600,https://openalex.org/W2036807817,https://doi.org/10.1108/13620439610152142
2601,https://openalex.org/W2125733527,https://doi.org/10.1113/jphysiol.1984.sp015175
2602,https://openalex.org/W2058177220,https://doi.org/10.1117/12.480514
2603,https://openalex.org/W2292100107,https://doi.org/10.1185/03007995.2016.1145108
2604,https://openalex.org/W4214808602,https://doi.org/10.22363/2313-2272-2022-22-1-70-83
2605,https://openalex.org/W2076894810,https://doi.org/10.1111/j.1439-0388.1997.tb00493.x
2606,https://openalex.org/W2167895623,
2607,https://openalex.org/W1603963212,
2608,https://openalex.org/W1772636995,https://doi.org/10.2298/tsci150703135l
2609,https://openalex.org/W2955422134,https://doi.org/10.1093/ej/uez029
2610,https://openalex.org/W2982238218,https://doi.org/10.9734/ajahr/2019/v4i430028
2611,https://openalex.org/W2164333690,https://doi.org/10.1073/pnas.1009933108
2612,https://openalex.org/W6920403970,https://doi.org/10.60692/2mjqq-2dp04
2613,https://openalex.org/W1996203016,https://doi.org/10.1002/hep.1840150518
2614,https://openalex.org/W791671607,
2615,https://openalex.org/W3201778613,https://doi.org/10.31083/j.rcm2203069
2616,https://openalex.org/W3152938038,https://doi.org/10.1109/is3c50286.2020.00117
2617,https://openalex.org/W3163397292,
2618,https://openalex.org/W4210538762,https://doi.org/10.5152/tjg.2021.201158
2619,https://openalex.org/W2007441519,https://doi.org/10.1002/app.39203
2620,https://openalex.org/W3032528305,https://doi.org/10.32795/widyanatya.v1i2.494
2621,https://openalex.org/W4387952680,https://doi.org/10.1002/smtd.202300873
2622,https://openalex.org/W2032628185,https://doi.org/10.5155/eurjchem.2.3.308-310.126
2623,https://openalex.org/W2154428867,https://doi.org/10.1002/ejic.200500584
2624,https://openalex.org/W2994599104,
2625,https://openalex.org/W3181688647,https://doi.org/10.1016/j.neunet.2021.07.013
2626,https://openalex.org/W2079711474,https://doi.org/10.1080/03075078212331379261
2627,https://openalex.org/W1974887328,https://doi.org/10.1002/germ.201190029
2628,https://openalex.org/W2083595504,https://doi.org/10.1142/s021945541540012x
2629,https://openalex.org/W2111475134,https://doi.org/10.5194/hess-18-4007-2014
2630,https://openalex.org/W2617262082,https://doi.org/10.1002/sam.11344
2631,https://openalex.org/W4386895036,https://doi.org/10.1177/02724316231199225
2632,https://openalex.org/W3012280484,https://doi.org/10.1190/geo2019-0396.1
2633,https://openalex.org/W4307621274,
2634,https://openalex.org/W4253831113,https://doi.org/10.1227/00006123-199701000-00002
2635,https://openalex.org/W2166588567,https://doi.org/10.1099/mic.0.2006/002311-0
2636,https://openalex.org/W2076894755,https://doi.org/10.9738/cc21.1
2637,https://openalex.org/W2275707569,https://doi.org/10.4996/fireecology.1103034
2638,https://openalex.org/W2054981253,https://doi.org/10.1080/17450918.2013.857711
2639,https://openalex.org/W2220379634,https://doi.org/10.1017/s0310582200008087
2640,https://openalex.org/W2129637459,https://doi.org/10.1145/196244.196605
2641,https://openalex.org/W2597139510,
2642,https://openalex.org/W1986731373,https://doi.org/10.1182/blood-2011-12-380162
2643,https://openalex.org/W2802225442,https://doi.org/10.1155/2018/3039783
2644,https://openalex.org/W3040673511,https://doi.org/10.24912/stupa.v1i2.4511
2645,https://openalex.org/W4391099187,https://doi.org/10.3390/su16020905
2646,https://openalex.org/W2061580047,https://doi.org/10.1109/cdc.1975.270679
2647,https://openalex.org/W2519891749,
2648,https://openalex.org/W3044508428,https://doi.org/10.4038/engineer.v52i4.7390
2649,https://openalex.org/W1993401675,https://doi.org/10.1161/01.str.0000064323.65539.a7
2650,https://openalex.org/W2992239544,
2651,https://openalex.org/W2087828763,https://doi.org/10.1099/0022-1317-63-2-513
2652,https://openalex.org/W2894435902,https://doi.org/10.1109/icd.2018.8514595
2653,https://openalex.org/W4286521481,https://doi.org/10.15406/sij.2022.06.00272
2654,https://openalex.org/W2370482555,
2655,https://openalex.org/W2338281130,https://doi.org/10.1210/en.2015-2006
2656,https://openalex.org/W4292295394,https://doi.org/10.1080/14656566.2022.2114345
2657,https://openalex.org/W1589190683,https://doi.org/10.1002/j.1939-4640.2000.tb02131.x
2658,https://openalex.org/W3168764676,
2659,https://openalex.org/W2163675995,https://doi.org/10.1287/mnsc.44.8.1131
2660,https://openalex.org/W4210368846,https://doi.org/10.1103/physrevlett.128.058001
2661,https://openalex.org/W3196508522,
2662,https://openalex.org/W2127004748,https://doi.org/10.1093/jnci/87.4.265
2663,https://openalex.org/W2075063599,https://doi.org/10.1086/510285
2664,https://openalex.org/W1518084281,https://doi.org/10.1080/00397919008052820
2665,https://openalex.org/W2158503420,https://doi.org/10.1016/j.celrep.2013.04.011
2666,https://openalex.org/W3185991603,https://doi.org/10.5281/zenodo.3841661
2667,https://openalex.org/W3016319811,https://doi.org/10.1200/go.20.00030
2668,https://openalex.org/W2597242295,https://doi.org/10.5937/pravzap0-12260
2669,https://openalex.org/W4302287516,https://doi.org/10.1002/ejoc.202200985
2670,https://openalex.org/W2112884637,https://doi.org/10.1667/rr0380.1
2671,https://openalex.org/W2003536487,https://doi.org/10.1109/fie.2011.6142808
2672,https://openalex.org/W1977418707,https://doi.org/10.1136/bmj.330.7502.1271
2673,https://openalex.org/W560558397,https://doi.org/10.2307/3266010
2674,https://openalex.org/W2006892681,https://doi.org/10.1063/1.2209411
2675,https://openalex.org/W2472688772,https://doi.org/10.1148/rg.2016150185
2676,https://openalex.org/W1541313059,
2677,https://openalex.org/W2076098901,https://doi.org/10.3893/jjaam.18.135
2678,https://openalex.org/W1999474568,https://doi.org/10.1002/(sici)1099-0518(20000615)38:12<2219::aid-pola100>3.0.co;2-1
2679,https://openalex.org/W2625406442,https://doi.org/10.1021/acs.langmuir.7b01225
2680,https://openalex.org/W2094558621,https://doi.org/10.1029/2010jc006528
2681,https://openalex.org/W2156821322,https://doi.org/10.5897/jmpr11.1575
2682,https://openalex.org/W2070547493,https://doi.org/10.1073/pnas.97.26.14295
2683,https://openalex.org/W2943606116,https://doi.org/10.1002/sia.6651
2684,https://openalex.org/W2460991777,
2685,https://openalex.org/W4388520074,https://doi.org/10.1186/s12879-023-08772-1
2686,https://openalex.org/W2183092907,https://doi.org/10.1080/02533839.2014.955971
2687,https://openalex.org/W2143690606,https://doi.org/10.1111/j.1365-2958.1995.mmi_17050865.x
2688,https://openalex.org/W3187557339,https://doi.org/10.21203/rs.3.rs-746283/v1
2689,https://openalex.org/W1576223343,https://doi.org/10.1002/jctb.3991
2690,https://openalex.org/W1989406575,https://doi.org/10.1021/np100366k
2691,https://openalex.org/W1978752424,https://doi.org/10.1063/1.325321
2692,https://openalex.org/W1499254337,
2693,https://openalex.org/W2012598546,https://doi.org/10.1207/s15374424jccp3303_12
2694,https://openalex.org/W4401260326,https://doi.org/10.5194/wes-9-1631-2024
2695,https://openalex.org/W2079005614,https://doi.org/10.1137/s0040585x97984954
2696,https://openalex.org/W2473434946,https://doi.org/10.1097/00007611-198905000-00036
2697,https://openalex.org/W7056268194,
2698,https://openalex.org/W2762970551,https://doi.org/10.1039/c7qi00517b
2699,https://openalex.org/W4390534768,https://doi.org/10.1093/jalm/jfad093
2700,https://openalex.org/W2004556087,https://doi.org/10.1590/s0085-56262012005000029
2701,https://openalex.org/W4403453303,https://doi.org/10.1001/jamacardio.2024.3544
2702,https://openalex.org/W167991496,
2703,https://openalex.org/W2068125333,https://doi.org/10.1021/np50124a029
2704,https://openalex.org/W2333704243,https://doi.org/10.1097/00003072-199904000-00020
2705,https://openalex.org/W2157677476,
2706,https://openalex.org/W2157771935,https://doi.org/10.1080/03075079912331379935
2707,https://openalex.org/W2410843133,https://doi.org/10.1042/bst025323s
2708,https://openalex.org/W2087948920,https://doi.org/10.1371/journal.pone.0121161
2709,https://openalex.org/W4387869763,https://doi.org/10.1109/dasa59624.2023.10286617
2710,https://openalex.org/W2139502012,https://doi.org/10.1109/50.580808
2711,https://openalex.org/W2026086847,https://doi.org/10.1002/ana.410250505
2712,https://openalex.org/W2069568874,https://doi.org/10.1179/026708303225008644
2713,https://openalex.org/W2324925936,https://doi.org/10.1177/0963662516637818
2714,https://openalex.org/W1992062453,https://doi.org/10.1117/12.2043320
2715,https://openalex.org/W2307310924,https://doi.org/10.4271/901353
2716,https://openalex.org/W2167317751,https://doi.org/10.1109/aps.1998.701617
2717,https://openalex.org/W2755956530,https://doi.org/10.1615/critreveukaryotgeneexpr.2017019532
2718,https://openalex.org/W3201524165,https://doi.org/10.55016/ojs/sppp.v11i1.53000
2719,https://openalex.org/W1998774055,https://doi.org/10.2147/hmer.s63417
2720,https://openalex.org/W2054280971,https://doi.org/10.1002/humu.9350
2721,https://openalex.org/W2285279915,https://doi.org/10.1021/acs.est.5b02112
2722,https://openalex.org/W2029942830,https://doi.org/10.1121/1.388441
2723,https://openalex.org/W3156614413,https://doi.org/10.1016/j.gecco.2021.e01588
2724,https://openalex.org/W1968768824,https://doi.org/10.3928/01477447-20100104-29
2725,https://openalex.org/W4414948214,https://doi.org/10.5755/j01.itc.53.3.36925
2726,https://openalex.org/W3000161885,https://doi.org/10.1142/s0217979220500046
2727,https://openalex.org/W1978548423,https://doi.org/10.2514/3.20304
2728,https://openalex.org/W1993774383,https://doi.org/10.1109/glocomw.2012.6477700
2729,https://openalex.org/W2351828035,
2730,https://openalex.org/W2006430941,https://doi.org/10.1074/jbc.m109.032672
2731,https://openalex.org/W3033545032,https://doi.org/10.12989/acd.2020.5.1.055
2732,https://openalex.org/W2095219380,https://doi.org/10.1111/j.1744-313x.1974.tb00288.x
2733,https://openalex.org/W2600427677,https://doi.org/10.5465/ambpp.2015.16529abstract
2734,https://openalex.org/W4220708549,https://doi.org/10.1515/mt-2021-2037
2735,https://openalex.org/W2171043779,https://doi.org/10.1145/1706299.1706335
2736,https://openalex.org/W2056129926,https://doi.org/10.1075/avt.23.17nou
2737,https://openalex.org/W2332941436,https://doi.org/10.2508/chikusan.64.637
2738,https://openalex.org/W1970963348,https://doi.org/10.4067/s0716-97602007000400009
2739,https://openalex.org/W3186568677,https://doi.org/10.1109/icaica58456.2023.10405508
2740,https://openalex.org/W2045500185,https://doi.org/10.3341/jkos.2008.49.1.57
2741,https://openalex.org/W2068352040,https://doi.org/10.1134/s0097807810060138
2742,https://openalex.org/W2068220530,https://doi.org/10.1109/tsmca.2012.2186439
2743,https://openalex.org/W2891325403,https://doi.org/10.1063/1.5026888
2744,https://openalex.org/W2982519888,https://doi.org/10.61426/sjbcm.v6i4.1439
2745,https://openalex.org/W2982512174,https://doi.org/10.1109/iccep.2019.8890119
2746,https://openalex.org/W2030709574,https://doi.org/10.3997/2214-4609.20141905
2747,https://openalex.org/W2751537745,https://doi.org/10.1109/itsc.2017.8317647
2748,https://openalex.org/W4212968439,https://doi.org/10.1021/acs.jafc.1c07479
2749,https://openalex.org/W4391128334,https://doi.org/10.1109/tasc.2024.3350606
2750,https://openalex.org/W2731464981,https://doi.org/10.1002/prep.201700053
2751,https://openalex.org/W4242645144,https://doi.org/10.35940/ijitee.c8144.019320
