entry_id,paper_id,publication_date,year
3067,https://openalex.org/W1582407896,2009-01-01,2009
3068,https://openalex.org/W3014361334,2020-01-01,2020
3069,https://openalex.org/W2052855523,1998-11-01,1998
3070,https://openalex.org/W2807258415,2018-06-07,2018
3071,https://openalex.org/W2113501403,2009-08-26,2009
3072,https://openalex.org/W1535774764,1973-01-01,1973
3073,https://openalex.org/W2061197939,2013-06-11,2013
3074,https://openalex.org/W1515097487,2007-09-03,2007
3075,https://openalex.org/W2022213177,1992-05-01,1992
3076,https://openalex.org/W2084184891,2008-04-22,2008
3077,https://openalex.org/W2163809370,2000-06-15,2000
3078,https://openalex.org/W1995570555,1995-09-01,1995
3079,https://openalex.org/W3108487009,2018-09-30,2018
3080,https://openalex.org/W3013093478,2020-03-27,2020
3081,https://openalex.org/W2204985853,2006-11-01,2006
3082,https://openalex.org/W2057066078,2011-01-01,2011
3083,https://openalex.org/W2145577946,2013-01-01,2013
3084,https://openalex.org/W2893549941,2018-09-29,2018
3085,https://openalex.org/W2160602419,2003-11-20,2003
3086,https://openalex.org/W2040951464,1970-07-01,1970
3087,https://openalex.org/W2139210060,2019-08-24,2019
3088,https://openalex.org/W183725826,2008-01-01,2008
3089,https://openalex.org/W2018872106,2000-10-01,2000
3090,https://openalex.org/W2370325659,2006-01-01,2006
3091,https://openalex.org/W4317867634,2023-01-23,2023
3092,https://openalex.org/W4210635229,2022-01-29,2022
3093,https://openalex.org/W2069449816,2014-01-10,2014
3094,https://openalex.org/W2937107082,2019-04-08,2019
3095,https://openalex.org/W2352234189,2007-01-01,2007
3096,https://openalex.org/W4389794356,2023-12-15,2023
3097,https://openalex.org/W4383860805,2023-07-10,2023
3098,https://openalex.org/W1518618707,1987-08-01,1987
3099,https://openalex.org/W1968466771,2005-03-11,2005
3100,https://openalex.org/W2975709872,2019-09-01,2019
3101,https://openalex.org/W2105449158,2010-09-16,2010
3102,https://openalex.org/W2318735978,1970-01-01,1970
3103,https://openalex.org/W2917744694,2009-11-01,2009
3104,https://openalex.org/W2991515299,2019-06-10,2019
3105,https://openalex.org/W2902132546,2018-10-01,2018
3106,https://openalex.org/W2798833929,2018-01-01,2018
3107,https://openalex.org/W3178527840,2021-05-01,2021
3108,https://openalex.org/W2325414427,2013-11-01,2013
3109,https://openalex.org/W1970138827,1974-06-01,1974
3110,https://openalex.org/W4295539899,2022-09-12,2022
3111,https://openalex.org/W1558313151,2013-01-01,2013
3112,https://openalex.org/W4294975626,2022-07-11,2022
3113,https://openalex.org/W2014764370,2013-04-19,2013
3114,https://openalex.org/W2064643203,2010-06-01,2010
3115,https://openalex.org/W4298071458,1971-09-01,1971
3116,https://openalex.org/W3019542727,2019-12-01,2019
3117,https://openalex.org/W4290432360,1987-08-01,1987
3118,https://openalex.org/W2296195299,1991-01-01,1991
3119,https://openalex.org/W2484954735,2001-01-01,2001
3120,https://openalex.org/W2170202649,2013-08-01,2013
3121,https://openalex.org/W2017342539,2012-12-31,2012
3122,https://openalex.org/W3194219336,2021-06-02,2021
3123,https://openalex.org/W2032765120,2008-11-11,2008
3124,https://openalex.org/W6902263321,2016-07-29,2016
3125,https://openalex.org/W1673709668,2008-01-01,2008
3126,https://openalex.org/W4210438594,2022-01-31,2022
3127,https://openalex.org/W2085006873,1980-01-01,1980
3128,https://openalex.org/W4214828252,2022-03-02,2022
3129,https://openalex.org/W1964209144,1964-07-01,1964
3130,https://openalex.org/W4366709502,2023-04-21,2023
3131,https://openalex.org/W2032840673,1973-05-01,1973
3132,https://openalex.org/W3012448220,2020-03-13,2020
3133,https://openalex.org/W4403894418,2024-10-29,2024
3134,https://openalex.org/W439476796,2015-03-01,2015
3135,https://openalex.org/W4293156357,2022-08-26,2022
3136,https://openalex.org/W2151485822,2003-01-02,2003
3137,https://openalex.org/W4235391122,1940-05-25,1940
3138,https://openalex.org/W2124777960,2011-04-12,2011
3139,https://openalex.org/W2897610693,2018-10-16,2018
3140,https://openalex.org/W2048090167,2001-02-01,2001
3141,https://openalex.org/W2060700981,1978-01-01,1978
3142,https://openalex.org/W2991852568,2008-01-01,2008
3143,https://openalex.org/W2329157608,2014-12-01,2014
3144,https://openalex.org/W2015364428,2007-02-17,2007
3145,https://openalex.org/W2014896548,2012-09-01,2012
3146,https://openalex.org/W2953113329,1991-12-17,1991
3147,https://openalex.org/W2131438908,2011-02-18,2011
3148,https://openalex.org/W2167106674,2012-06-07,2012
3149,https://openalex.org/W2921339052,2018-07-31,2018
3150,https://openalex.org/W1984367237,2009-01-09,2009
3151,https://openalex.org/W2298369524,2016-03-14,2016
3152,https://openalex.org/W2152040572,2002-11-01,2002
3153,https://openalex.org/W2314055269,1964-01-01,1964
3154,https://openalex.org/W4391138898,2023-01-01,2023
3155,https://openalex.org/W2252914587,2015-05-15,2015
3156,https://openalex.org/W2186751959,2009-01-01,2009
3157,https://openalex.org/W2971462932,2014-04-10,2014
3158,https://openalex.org/W2552646716,2016-11-24,2016
3159,https://openalex.org/W1982153292,1965-10-01,1965
3160,https://openalex.org/W2002722113,2006-07-01,2006
3161,https://openalex.org/W2001336172,2012-04-18,2012
3162,https://openalex.org/W4224441495,2022-04-26,2022
3163,https://openalex.org/W4403335469,2024-10-11,2024
3164,https://openalex.org/W2321379348,1954-12-01,1954
3165,https://openalex.org/W2088498462,2003-08-01,2003
3166,https://openalex.org/W4393360908,2024-01-01,2024
3167,https://openalex.org/W4405653498,2024-12-20,2024
3168,https://openalex.org/W1011097750,2015-03-01,2015
3169,https://openalex.org/W2142005244,2011-02-10,2011
3170,https://openalex.org/W2001503086,2004-06-01,2004
3171,https://openalex.org/W2188783866,2004-08-13,2004
3172,https://openalex.org/W2794016486,2017-12-01,2017
3173,https://openalex.org/W2409015522,1993-03-01,1993
3174,https://openalex.org/W2074187913,1982-01-01,1982
3175,https://openalex.org/W1966095906,1979-05-01,1979
3176,https://openalex.org/W4389921916,2023-12-18,2023
3177,https://openalex.org/W1703385794,2016-10-20,2016
3178,https://openalex.org/W2156398815,2009-09-09,2009
3179,https://openalex.org/W2410873037,1996-01-01,1996
3180,https://openalex.org/W2975065496,2019-09-27,2019
3181,https://openalex.org/W2042309048,1999-01-01,1999
3182,https://openalex.org/W3120381762,2020-12-31,2020
3183,https://openalex.org/W2025159406,1995-09-22,1995
3184,https://openalex.org/W2612590060,2017-02-20,2017
3185,https://openalex.org/W4386105228,2023-06-01,2023
3186,https://openalex.org/W1974751729,2004-01-01,2004
3187,https://openalex.org/W4376617749,2023-05-15,2023
3188,https://openalex.org/W1990041454,2013-09-01,2013
3189,https://openalex.org/W2000456601,2011-07-14,2011
3190,https://openalex.org/W2332900587,2014-03-01,2014
3191,https://openalex.org/W2384500375,2009-01-01,2009
3192,https://openalex.org/W4312957123,2022-09-23,2022
3193,https://openalex.org/W2069132821,2003-01-01,2003
3194,https://openalex.org/W2124282127,2013-11-14,2013
3195,https://openalex.org/W2078218531,1996-03-01,1996
3196,https://openalex.org/W4306874631,2022-10-20,2022
3197,https://openalex.org/W2112107013,2009-08-20,2009
3198,https://openalex.org/W1990471732,1993-01-01,1993
3199,https://openalex.org/W4311168166,2022-12-07,2022
3200,https://openalex.org/W2330691859,1943-11-01,1943
3201,https://openalex.org/W4385684316,2023-08-09,2023
3202,https://openalex.org/W3010753202,2020-03-01,2020
3203,https://openalex.org/W2964031041,2013-11-30,2013
3204,https://openalex.org/W2226346924,2013-11-01,2013
3205,https://openalex.org/W2948283643,2019-01-01,2019
3206,https://openalex.org/W2072854737,1992-09-01,1992
3207,https://openalex.org/W2903275112,2018-06-29,2018
3208,https://openalex.org/W2317727819,2014-08-21,2014
3209,https://openalex.org/W2315139084,1928-01-01,1928
3210,https://openalex.org/W2121345801,2003-02-25,2003
3211,https://openalex.org/W2995759968,2019-12-23,2019
3212,https://openalex.org/W2169822912,2010-12-01,2010
3213,https://openalex.org/W2789789039,2018-03-16,2018
3214,https://openalex.org/W2170854141,1996-09-01,1996
3215,https://openalex.org/W2091468826,2015-04-15,2015
3216,https://openalex.org/W2359404985,2002-01-01,2002
3217,https://openalex.org/W1976112526,2014-12-29,2014
3218,https://openalex.org/W2887956577,2015-05-01,2015
3219,https://openalex.org/W2998945228,2020-01-16,2020
3220,https://openalex.org/W3158451200,2020-12-31,2020
3221,https://openalex.org/W2357554846,2014-01-01,2014
3222,https://openalex.org/W2113273077,2011-03-01,2011
3223,https://openalex.org/W2752954983,2017-08-31,2017
3224,https://openalex.org/W3015291757,2020-04-13,2020
3225,https://openalex.org/W2509458111,2016-01-01,2016
3226,https://openalex.org/W1685835736,2013-09-01,2013
3227,https://openalex.org/W4413926918,2025-08-29,2025
3228,https://openalex.org/W1983033940,2012-10-18,2012
3229,https://openalex.org/W1906402861,2015-01-01,2015
3230,https://openalex.org/W2944572460,2019-05-10,2019
3231,https://openalex.org/W2318924601,1989-01-01,1989
3232,https://openalex.org/W1716799165,2015-01-01,2015
3233,https://openalex.org/W2105539324,2005-01-01,2005
3234,https://openalex.org/W2342878126,2015-10-01,2015
3235,https://openalex.org/W4402008812,2024-01-01,2024
3236,https://openalex.org/W1517386355,2014-03-01,2014
3237,https://openalex.org/W4251301791,1989-01-18,1989
3238,https://openalex.org/W4312713637,2022-08-21,2022
3239,https://openalex.org/W2104720094,1995-09-08,1995
3240,https://openalex.org/W2027791542,2005-12-22,2005
3241,https://openalex.org/W2093586179,2014-10-01,2014
3242,https://openalex.org/W2794212512,2018-02-08,2018
3243,https://openalex.org/W2033313551,2013-09-05,2013
3244,https://openalex.org/W2770343230,2017-05-22,2017
3245,https://openalex.org/W4399437139,2024-03-20,2024
3246,https://openalex.org/W2131094178,1989-02-28,1989
3247,https://openalex.org/W2029612842,2012-10-01,2012
3248,https://openalex.org/W4380090657,2023-06-08,2023
3249,https://openalex.org/W2113800566,2011-01-31,2011
3250,https://openalex.org/W2079156618,2011-06-03,2011
3251,https://openalex.org/W2349359045,2004-01-01,2004
3252,https://openalex.org/W4250213318,1998-04-20,1998
3253,https://openalex.org/W2436238698,2016-06-17,2016
3254,https://openalex.org/W2047461496,1981-12-01,1981
3255,https://openalex.org/W2085076552,2004-10-01,2004
3256,https://openalex.org/W2552319479,1942-11-01,1942
3257,https://openalex.org/W3111682993,2020-11-01,2020
3258,https://openalex.org/W2583907672,2017-01-01,2017
3259,https://openalex.org/W2807803185,2018-06-12,2018
3260,https://openalex.org/W2047634903,1994-01-01,1994
3261,https://openalex.org/W1848562826,1964-06-01,1964
3262,https://openalex.org/W2569508898,2017-01-11,2017
3263,https://openalex.org/W2099353841,2009-12-01,2009
3264,https://openalex.org/W2461069230,2016-06-20,2016
3265,https://openalex.org/W2981808655,2018-09-09,2018
3266,https://openalex.org/W2079144198,1988-01-01,1988
3267,https://openalex.org/W2898910479,2018-11-03,2018
3268,https://openalex.org/W1878656530,2015-06-08,2015
3269,https://openalex.org/W2104276964,1982-03-17,1982
3270,https://openalex.org/W2331616508,2015-01-01,2015
3271,https://openalex.org/W2086193592,1996-04-01,1996
3272,https://openalex.org/W1527173072,2007-01-01,2007
3273,https://openalex.org/W2772654867,2017-11-30,2017
3274,https://openalex.org/W2106736480,2015-07-21,2015
3275,https://openalex.org/W2905284267,2018-12-08,2018
3276,https://openalex.org/W2086478495,2013-03-01,2013
3277,https://openalex.org/W2151279368,1989-01-01,1989
3278,https://openalex.org/W2954564654,2019-07-01,2019
3279,https://openalex.org/W2013850442,2009-11-10,2009
3280,https://openalex.org/W2205243458,2017-09-18,2017
3281,https://openalex.org/W2005461536,1970-08-01,1970
3282,https://openalex.org/W2052615793,2006-04-01,2006
3283,https://openalex.org/W7075641838,2000-09-01,2000
3284,https://openalex.org/W4396556329,2024-05-01,2024
3285,https://openalex.org/W4301427301,2022-06-01,2022
3286,https://openalex.org/W2059502921,2010-06-04,2010
3287,https://openalex.org/W3038950246,2020-01-01,2020
3288,https://openalex.org/W2410274722,2016-06-01,2016
3289,https://openalex.org/W2094312257,1938-12-01,1938
3290,https://openalex.org/W2052945093,1997-04-01,1997
3291,https://openalex.org/W2006904688,1999-06-15,1999
3292,https://openalex.org/W2901155143,2018-03-27,2018
3293,https://openalex.org/W2413870428,1984-07-01,1984
3294,https://openalex.org/W1980983552,2014-12-01,2014
3295,https://openalex.org/W2320301417,2013-04-29,2013
3296,https://openalex.org/W4281652691,2022-05-31,2022
3297,https://openalex.org/W2078598729,2009-02-09,2009
3298,https://openalex.org/W1999081577,1988-05-15,1988
3299,https://openalex.org/W1657001603,1987-01-01,1987
3300,https://openalex.org/W2393400306,2003-01-01,2003
3301,https://openalex.org/W2332646534,2005-06-24,2005
3302,https://openalex.org/W3113319071,2020-10-30,2020
3303,https://openalex.org/W2043442135,2001-03-01,2001
3304,https://openalex.org/W2035886181,2014-10-14,2014
3305,https://openalex.org/W2065382366,2008-01-23,2008
3306,https://openalex.org/W4313905223,2013-01-01,2013
3307,https://openalex.org/W2803473451,2018-05-25,2018
3308,https://openalex.org/W4390992456,2023-12-01,2023
3309,https://openalex.org/W1974464818,1978-05-14,1978
3310,https://openalex.org/W2236346292,2004-03-08,2004
3311,https://openalex.org/W2094699302,1987-08-21,1987
3312,https://openalex.org/W4283785866,2022-07-02,2022
3313,https://openalex.org/W2413664859,2015-04-01,2015
3314,https://openalex.org/W2036082089,1968-08-01,1968
3315,https://openalex.org/W4225254244,2022-05-01,2022
3316,https://openalex.org/W4393212226,2024-05-06,2024
3317,https://openalex.org/W2378870975,2011-01-01,2011
3318,https://openalex.org/W4210591787,2021-12-14,2021
3319,https://openalex.org/W2114922712,2011-04-05,2011
3320,https://openalex.org/W3045920532,2020-07-30,2020
3321,https://openalex.org/W2019049433,1992-06-15,1992
3322,https://openalex.org/W2335545250,1978-01-01,1978
3323,https://openalex.org/W3025598158,2020-05-01,2020
3324,https://openalex.org/W2166436964,2004-04-08,2004
3325,https://openalex.org/W3137419564,2021-03-12,2021
3326,https://openalex.org/W2313440089,2014-12-15,2014
3327,https://openalex.org/W1995374534,2006-03-01,2006
3328,https://openalex.org/W4388961048,2023-11-22,2023
3329,https://openalex.org/W2011908247,2008-09-01,2008
3330,https://openalex.org/W2197367353,2015-10-06,2015
3331,https://openalex.org/W4394572213,2024-04-08,2024
3332,https://openalex.org/W4321374412,2023-02-18,2023
3333,https://openalex.org/W2151533676,1986-07-01,1986
3334,https://openalex.org/W2036476515,1958-11-01,1958
3335,https://openalex.org/W3199608561,2018-01-01,2018
3336,https://openalex.org/W2914128828,2019-01-01,2019
3337,https://openalex.org/W4307561367,2022-10-25,2022
3338,https://openalex.org/W4247712226,1981-01-01,1981
3339,https://openalex.org/W2809180699,2018-06-19,2018
3340,https://openalex.org/W2079346214,1982-02-01,1982
3341,https://openalex.org/W4213337129,2022-02-01,2022
3342,https://openalex.org/W2097712369,2004-06-01,2004
3343,https://openalex.org/W2131501704,1973-05-01,1973
3344,https://openalex.org/W2554449255,2014-01-01,2014
3345,https://openalex.org/W311518190,2013-04-01,2013
3346,https://openalex.org/W2970248051,2019-08-28,2019
3347,https://openalex.org/W2327605222,1957-04-01,1957
3348,https://openalex.org/W2246258957,2001-12-15,2001
3349,https://openalex.org/W4391213570,2024-01-25,2024
3350,https://openalex.org/W4313547801,2022-12-20,2022
3351,https://openalex.org/W2151768954,1981-04-01,1981
3352,https://openalex.org/W2741063706,2017-08-02,2017
3353,https://openalex.org/W2956823662,2019-04-30,2019
3354,https://openalex.org/W2001569637,2006-05-17,2006
3355,https://openalex.org/W3024361526,2020-05-15,2020
3356,https://openalex.org/W3008392168,2020-02-01,2020
3357,https://openalex.org/W3215289521,2021-11-23,2021
3358,https://openalex.org/W2093142903,1981-10-01,1981
3359,https://openalex.org/W3037204139,2020-06-24,2020
3360,https://openalex.org/W2032682041,2011-10-10,2011
3361,https://openalex.org/W2062706227,2008-06-01,2008
3362,https://openalex.org/W4392251921,2024-01-01,2024
3363,https://openalex.org/W4233542735,1998-01-01,1998
3364,https://openalex.org/W2363830113,2013-01-01,2013
3365,https://openalex.org/W2896196865,2018-10-20,2018
3366,https://openalex.org/W2972512992,2019-09-01,2019
3367,https://openalex.org/W2219233527,2012-01-01,2012
3368,https://openalex.org/W2343691835,2016-04-29,2016
3369,https://openalex.org/W4396620809,2024-05-03,2024
3370,https://openalex.org/W2324654909,2000-06-01,2000
3371,https://openalex.org/W4320896780,2023-02-01,2023
3372,https://openalex.org/W2009397101,1981-01-01,1981
3373,https://openalex.org/W4200109373,2021-11-01,2021
3374,https://openalex.org/W2102835043,1997-03-01,1997
3375,https://openalex.org/W2067636479,1993-07-01,1993
3376,https://openalex.org/W2319287588,1937-01-01,1937
3377,https://openalex.org/W2029071852,2003-11-26,2003
3378,https://openalex.org/W2997094146,2019-01-01,2019
3379,https://openalex.org/W1540526640,2005-07-27,2005
3380,https://openalex.org/W2380491105,2014-01-01,2014
3381,https://openalex.org/W4200143265,2021-10-05,2021
3382,https://openalex.org/W2031519444,1991-11-15,1991
3383,https://openalex.org/W2278691938,2007-04-16,2007
3384,https://openalex.org/W2154878037,2012-05-16,2012
3385,https://openalex.org/W1965169720,2004-09-02,2004
3386,https://openalex.org/W2149666434,2010-04-23,2010
3387,https://openalex.org/W2078506812,2005-11-01,2005
3388,https://openalex.org/W2335048918,2003-03-01,2003
3389,https://openalex.org/W2986137400,2019-11-15,2019
3390,https://openalex.org/W4309481047,2022-11-09,2022
3391,https://openalex.org/W4292748669,2022-01-01,2022
3392,https://openalex.org/W2128639912,2015-06-16,2015
3393,https://openalex.org/W2408961325,1979-01-01,1979
3394,https://openalex.org/W2337811030,1999-01-01,1999
3395,https://openalex.org/W4292694215,2022-08-23,2022
3396,https://openalex.org/W1969936503,2004-03-12,2004
3397,https://openalex.org/W2021963178,2015-02-02,2015
3398,https://openalex.org/W2109493130,2013-07-16,2013
3399,https://openalex.org/W1710806325,2015-01-01,2015
3400,https://openalex.org/W2994138097,2019-12-04,2019
3401,https://openalex.org/W4388115903,2023-10-02,2023
3402,https://openalex.org/W2791310287,2018-03-21,2018
3403,https://openalex.org/W3128606608,2021-01-01,2021
3404,https://openalex.org/W2913756049,2019-01-09,2019
3405,https://openalex.org/W4399881041,2024-06-21,2024
3406,https://openalex.org/W3184783547,2021-07-28,2021
3407,https://openalex.org/W2106359593,2013-09-11,2013
3408,https://openalex.org/W2351396519,2009-01-01,2009
3409,https://openalex.org/W2103872129,2024-10-30,2024
3410,https://openalex.org/W2734742710,2017-05-01,2017
3411,https://openalex.org/W1997651710,1987-01-01,1987
3412,https://openalex.org/W2560243368,2016-12-05,2016
3413,https://openalex.org/W2305032053,2016-03-22,2016
3414,https://openalex.org/W612403971,2013-02-20,2013
3415,https://openalex.org/W2620586082,2017-05-20,2017
3416,https://openalex.org/W2104133962,2014-11-19,2014
3417,https://openalex.org/W4399049945,2024-05-27,2024
3418,https://openalex.org/W2169597956,1996-07-15,1996
3419,https://openalex.org/W2979331064,2019-10-01,2019
3420,https://openalex.org/W2094522173,1952-01-01,1952
3421,https://openalex.org/W2003483974,2011-10-04,2011
3422,https://openalex.org/W4399083477,2024-05-28,2024
3423,https://openalex.org/W1979525822,1978-01-01,1978
3424,https://openalex.org/W2152483402,1999-09-01,1999
3425,https://openalex.org/W4211075392,2021-07-01,2021
3426,https://openalex.org/W3035130709,2020-06-03,2020
3427,https://openalex.org/W1996472042,1979-02-01,1979
3428,https://openalex.org/W3007238406,2020-02-24,2020
3429,https://openalex.org/W138808322,2013-11-01,2013
3430,https://openalex.org/W2140925896,2011-08-22,2011
3431,https://openalex.org/W2072675565,1971-11-01,1971
3432,https://openalex.org/W2420584630,2016-03-06,2016
3433,https://openalex.org/W1608267926,1972-06-01,1972
3434,https://openalex.org/W1667646831,1991-02-01,1991
3435,https://openalex.org/W2079253004,1993-01-01,1993
3436,https://openalex.org/W3080226261,2020-08-20,2020
3437,https://openalex.org/W2035779945,2000-11-01,2000
3438,https://openalex.org/W1511656447,2012-07-19,2012
3439,https://openalex.org/W2590714582,2017-04-13,2017
3440,https://openalex.org/W3000458198,2020-01-01,2020
3441,https://openalex.org/W2029157954,1997-10-01,1997
3442,https://openalex.org/W1965230202,1991-11-01,1991
3443,https://openalex.org/W4381995836,2023-06-10,2023
3444,https://openalex.org/W3082118763,2020-01-01,2020
3445,https://openalex.org/W4409511056,2025-02-12,2025
3446,https://openalex.org/W2483704830,2016-07-25,2016
3447,https://openalex.org/W2151803418,2011-12-29,2011
3448,https://openalex.org/W2595719496,1986-06-01,1986
3449,https://openalex.org/W4284690597,2022-07-05,2022
3450,https://openalex.org/W1592412516,2014-04-07,2014
3451,https://openalex.org/W2170996782,2002-01-01,2002
3452,https://openalex.org/W4206039417,1966-12-19,1966
3453,https://openalex.org/W2072799868,2011-05-04,2011
3454,https://openalex.org/W3162929847,2021-09-02,2021
3455,https://openalex.org/W4237041039,1935-01-01,1935
3456,https://openalex.org/W2963121618,2019-07-23,2019
3457,https://openalex.org/W2135106649,2011-06-01,2011
3458,https://openalex.org/W2229536680,2012-03-21,2012
3459,https://openalex.org/W2969188334,2019-06-14,2019
3460,https://openalex.org/W4392458395,2023-12-29,2023
3461,https://openalex.org/W2186880672,2015-12-06,2015
3462,https://openalex.org/W2899030577,2018-08-01,2018
3463,https://openalex.org/W2076976202,2009-01-01,2009
3464,https://openalex.org/W1836667427,2003-01-20,2003
3465,https://openalex.org/W2327737423,2014-01-16,2014
3466,https://openalex.org/W1965975440,2007-04-12,2007
3467,https://openalex.org/W1970447055,1997-06-01,1997
3468,https://openalex.org/W1991389226,1990-07-15,1990
3469,https://openalex.org/W3096433408,2020-10-26,2020
3470,https://openalex.org/W2944574104,2019-05-09,2019
3471,https://openalex.org/W3112237844,2020-12-17,2020
3472,https://openalex.org/W7018260050,2021-03-29,2021
3473,https://openalex.org/W4390948450,2024-01-17,2024
3474,https://openalex.org/W2089434271,1971-04-16,1971
3475,https://openalex.org/W3081369368,2020-08-18,2020
3476,https://openalex.org/W2575081060,2013-01-01,2013
3477,https://openalex.org/W3044716744,2020-07-23,2020
3478,https://openalex.org/W2530032967,1981-06-01,1981
3479,https://openalex.org/W1993991503,1990-01-01,1990
3480,https://openalex.org/W4210710816,2022-01-26,2022
3481,https://openalex.org/W2004713255,2005-01-17,2005
3482,https://openalex.org/W112138199,2000-09-01,2000
3483,https://openalex.org/W2001536368,2013-02-01,2013
3484,https://openalex.org/W2109889724,1992-10-01,1992
3485,https://openalex.org/W2805427352,2018-06-08,2018
3486,https://openalex.org/W2604368456,2017-01-01,2017
3487,https://openalex.org/W1576331699,1991-07-01,1991
3488,https://openalex.org/W2842051190,2018-07-06,2018
3489,https://openalex.org/W2906736019,2018-12-31,2018
3490,https://openalex.org/W3139227327,2021-01-01,2021
3491,https://openalex.org/W1985299424,2015-03-30,2015
3492,https://openalex.org/W1966636487,1980-03-01,1980
3493,https://openalex.org/W2076132102,1986-09-01,1986
3494,https://openalex.org/W2912759122,2012-01-01,2012
3495,https://openalex.org/W176826370,2016-09-05,2016
3496,https://openalex.org/W4386256000,2023-08-29,2023
3497,https://openalex.org/W4289230139,2022-01-01,2022
3498,https://openalex.org/W2165104858,2002-11-13,2002
3499,https://openalex.org/W4407340795,2025-02-10,2025
3500,https://openalex.org/W2172150641,2000-02-07,2000
3501,https://openalex.org/W2088976752,1991-03-01,1991
3502,https://openalex.org/W2906637740,2018-12-20,2018
3503,https://openalex.org/W2244699664,2020-09-03,2020
3504,https://openalex.org/W4253763255,1988-06-01,1988
3505,https://openalex.org/W769945002,2010-01-01,2010
3506,https://openalex.org/W2006421604,1992-09-04,1992
3507,https://openalex.org/W3092761176,2020-10-13,2020
3508,https://openalex.org/W2120420202,2005-01-01,2005
3509,https://openalex.org/W2793114294,2018-02-01,2018
3510,https://openalex.org/W2144518356,2002-11-22,2002
3511,https://openalex.org/W4382046159,2023-06-26,2023
3512,https://openalex.org/W3115901002,2020-12-23,2020
3513,https://openalex.org/W2090628348,1974-04-01,1974
3514,https://openalex.org/W3122221859,2006-01-01,2006
3515,https://openalex.org/W4205892191,1907-02-01,1907
3516,https://openalex.org/W2179021806,2001-10-01,2001
3517,https://openalex.org/W1958999316,1993-12-01,1993
3518,https://openalex.org/W270701983,2015-03-13,2015
3519,https://openalex.org/W2508391829,2016-05-01,2016
3520,https://openalex.org/W6927041664,2022-01-04,2022
3521,https://openalex.org/W1992181160,1999-08-01,1999
3522,https://openalex.org/W3203673943,2021-10-01,2021
3523,https://openalex.org/W2026212456,2010-02-12,2010
3524,https://openalex.org/W2381548970,2009-01-01,2009
3525,https://openalex.org/W2033340935,2014-11-20,2014
3526,https://openalex.org/W4205669200,2022-01-14,2022
3527,https://openalex.org/W2127296110,1986-09-01,1986
3528,https://openalex.org/W2168468751,2014-10-08,2014
3529,https://openalex.org/W2081912752,2011-01-01,2011
3530,https://openalex.org/W4296801115,2022-09-22,2022
3531,https://openalex.org/W2995148985,2019-01-01,2019
3532,https://openalex.org/W2505628927,1995-10-15,1995
3533,https://openalex.org/W2012866751,1990-01-01,1990
3534,https://openalex.org/W2504467459,2016-07-01,2016
3535,https://openalex.org/W2188222374,2008-01-01,2008
3536,https://openalex.org/W2011438671,2012-10-25,2012
3537,https://openalex.org/W3209309845,2021-10-25,2021
3538,https://openalex.org/W1980858411,1983-05-01,1983
3539,https://openalex.org/W152432246,2012-01-01,2012
3540,https://openalex.org/W3014599129,2020-04-07,2020
3541,https://openalex.org/W2789764207,2018-01-01,2018
3542,https://openalex.org/W2089637179,2015-01-01,2015
3543,https://openalex.org/W3011481750,2020-03-19,2020
3544,https://openalex.org/W2072616189,1996-07-01,1996
3545,https://openalex.org/W2157132439,2009-09-01,2009
3546,https://openalex.org/W4406090239,2025-01-01,2025
3547,https://openalex.org/W4283068059,2022-06-18,2022
3548,https://openalex.org/W2001901394,2011-01-01,2011
3549,https://openalex.org/W1979333783,1992-09-01,1992
3550,https://openalex.org/W3022006793,2020-04-30,2020
3551,https://openalex.org/W3015836860,2020-04-08,2020
3552,https://openalex.org/W2042613862,2007-09-24,2007
3553,https://openalex.org/W2164455731,1999-01-15,1999
3554,https://openalex.org/W2082622855,1987-04-01,1987
3555,https://openalex.org/W4302081652,2010-03-15,2010
3556,https://openalex.org/W3152740289,2021-04-16,2021
3557,https://openalex.org/W2564578354,2016-12-09,2016
3558,https://openalex.org/W3134096607,2021-03-12,2021
3559,https://openalex.org/W2036354239,1999-01-01,1999
3560,https://openalex.org/W4389626015,2023-12-12,2023
3561,https://openalex.org/W2331712955,1986-01-01,1986
3562,https://openalex.org/W3006195845,2020-02-06,2020
3563,https://openalex.org/W4384925933,2023-01-01,2023
3564,https://openalex.org/W2894498998,2018-09-01,2018
3565,https://openalex.org/W2092338883,2012-06-15,2012
3566,https://openalex.org/W2904190479,2018-01-01,2018
3567,https://openalex.org/W3113702148,2020-01-01,2020
3568,https://openalex.org/W1981292168,2008-08-18,2008
3569,https://openalex.org/W2187830163,2013-01-01,2013
3570,https://openalex.org/W4375949460,2023-05-08,2023
3571,https://openalex.org/W2806527422,2018-05-31,2018
3572,https://openalex.org/W4362559943,2023-04-03,2023
3573,https://openalex.org/W4229036122,2022-01-08,2022
3574,https://openalex.org/W4232011045,2019-10-15,2019
3575,https://openalex.org/W2074965177,2012-12-12,2012
3576,https://openalex.org/W1990207398,2003-10-01,2003
3577,https://openalex.org/W2184112230,2014-01-01,2014
3578,https://openalex.org/W2164607497,2011-07-01,2011
3579,https://openalex.org/W2257350980,2015-12-10,2015
3580,https://openalex.org/W2990430180,2019-11-01,2019
3581,https://openalex.org/W2091563727,2013-09-20,2013
3582,https://openalex.org/W3003904269,2020-01-28,2020
3583,https://openalex.org/W4410618104,2025-05-23,2025
3584,https://openalex.org/W2079691910,2006-12-01,2006
